stage_id,source,search_id,title,year,q1_class,q2_arch,q3_domain,e1_nonenglish,e2_doctype,e3_fulltext,e4_largeonly,e5_no_lm,e6_wargame,e7_no_domain,provisional_class,decision_basis,evidence,screener,decision_ts,notes,dedup_status,human_should_be,human_rationale,reviewer,review_date
S0358,scopus,SCOPUS_S2,DNA: Automated Vulnerability Variant Detection through AI-Synthesized Queries,2026,no,no,no,0.0,0.0,,0.0,0.0,0.0,1.0,OUT,E7 no disaster/emergency/crisis/conflict domain,"q1: 'We introduce DNA, an automated pipeline that transforms CVE information and patch diffs into candidate CodeQL queries in order to perform variant analysis and iteratively repair them using compiler/LSP feedback.' q3: 'We show how DNA, seeded only with public patch and advisory context, generates an executable query that narrows the search space to a small set of production-relevant candidate code paths consistent with the disclosed vulnerability mechanism; one previously unknown candidate which we reported upstream and its technical validity was confirmed.'",qwen2.5:7b_temp0_schema_v1,2026-09-09T17:59:25,,canonical,correct_OUT,"The paper does not discuss any language models, small models, or edge models. It focuses on an automated pipeline for detecting vulnerability variants using CodeQL and does not fit into the defined axes A, B, or C.",,
S11219,arxiv,AX_q5,Fine-Tuned Thoughts: Leveraging Chain-of-Thought Reasoning for Industrial Asset Health Monitoring,2025,no,no,no,0.0,0.0,,0.0,0.0,0.0,1.0,OUT,E7 no disaster/emergency/crisis/conflict domain,"q1: 'Small Language Models (SLMs) are becoming increasingly popular in specialized fields, such as industrial applications, due to their efficiency, lower computational requirements, and ability to be fine-tuned for domain-specific tasks, enabling accurate and cost-effective solutions.'",qwen2.5:7b_temp0_schema_v1,2026-09-10T16:33:17,,canonical,correct_OUT,"The paper focuses on industrial asset health monitoring and does not address the disaster, emergency response, or conflict settings (Axis C). It also does not discuss small, edge, quantized, distilled, or on-device language models (Axis A), nor does it involve a head-to-head comparison of large vs. small models. The primary focus is on industrial applications, which makes it off-topic for the systematic review.",,
S0614,openalex,OA_q3,The Agent Identity Crisis: Workflow vs. Conversation,2026,no,no,no,0.0,0.0,,0.0,0.0,0.0,1.0,OUT,E7 no disaster/emergency/crisis/conflict domain,"q1: 'For workflow agents, developers are increasingly turning to small language models (SLMs) like Claude 3.5 Haiku or GPT-4o-mini.'",qwen2.5:7b_temp0_schema_v1,2026-09-09T18:22:43,abstract truncated to 2500 chars,canonical,correct_OUT,"The paper does not discuss any language models or their use in disaster or emergency settings. It primarily focuses on the architectural differences between workflow agents and conversational agents, and does not meet any of the criteria for inclusion in the systematic review.",,
S4983,arxiv,AX_q3,Retroformer: Retrospective Large Language Agents with Policy Gradient Optimization,2023,no,no,no,0.0,0.0,,1.0,0.0,0.0,1.0,OUT,E4 large-model-only (no smaller variant deployed/compared),"q4: 'This paper introduces a principled framework for reinforcing large language agents by learning a retrospective model, which automatically tunes the language agent prompts from environment feedback through policy gradient.'",qwen2.5:7b_temp0_schema_v1,2026-09-10T03:46:10,,canonical,correct_OUT,"The paper focuses on large language agents and optimization techniques, and does not specifically address small or edge language models, nor does it discuss applications in disaster or conflict settings. It is purely off-topic for the systematic review.",,
S4111,arxiv,AX_q3,TV-RAG: A Temporal-aware and Semantic Entropy-Weighted Framework for Long Video Retrieval and Understanding,2025,no,no,no,0.0,0.0,,0.0,0.0,0.0,1.0,OUT,E7 no disaster/emergency/crisis/conflict domain,q1: '...'; q3: '...';,qwen2.5:7b_temp0_schema_v1,2026-09-10T02:32:55,,canonical,correct_OUT,"The paper focuses on video retrieval and understanding using large video language models, which does not align with the small and edge language models (Axis A) or the domain of disaster, emergency response, mass casualty, or civilian conflict/war humanitarian settings (Axis C).",,
S11937,arxiv,AX_q5,CodeGen2: Lessons for Training LLMs on Programming and Natural Languages,2023,no,no,no,0.0,0.0,,0.0,0.0,0.0,1.0,OUT,E7 no disaster/emergency/crisis/conflict domain,"q1: 'We conduct a comprehensive series of empirical experiments on 1B LLMs, for which failures and successes of this exploration are distilled into five lessons.'",qwen2.5:7b_temp0_schema_v1,2026-09-10T19:30:51,,canonical,correct_OUT,"The paper focuses on training large language models for program synthesis and understanding tasks, and does not address small or edge models, nor does it pertain to disaster or conflict settings. It is purely off-topic.",,
S9456,arxiv,AX_q3,Opinion dynamics: Statistical physics and beyond,2025,no,no,no,0.0,0.0,,0.0,0.0,0.0,1.0,OUT,E7 no disaster/emergency/crisis/conflict domain,"q1: 'Like physical systems, societies exhibit macroscopic regularities from localized interactions, leading to outcomes such as consensus or fragmentation.'; q3: 'This review covers its rapid progress, bridging the literature dispersion.'",qwen2.5:7b_temp0_schema_v1,2026-09-10T13:53:16,,canonical,correct_OUT,"The paper focuses on opinion dynamics, statistical physics, and social phenomena, which are not related to the domain of disaster, emergency response, mass casualty, or civilian conflict/war humanitarian settings (Axis C). Additionally, there is no mention of language models or their application in the context of the review's title and content.",,
S5504,arxiv,AX_q3,"Black Hole Search: Dynamics, Distribution, and Emergence",2026,no,no,no,0.0,0.0,,0.0,0.0,0.0,1.0,OUT,E7 no disaster/emergency/crisis/conflict domain,q1: '...'; q3: '...';,qwen2.5:7b_temp0_schema_v1,2026-09-10T04:30:02,,canonical,correct_OUT,"The paper focuses on the Black Hole Search problem in graph theory, specifically in the context of mobile agents. It does not relate to language models, emergency guidance, or disaster/conflict settings. Therefore, it is correctly excluded from the systematic review.",,
S9051,arxiv,AX_q3,"If an LLM Were a Character, Would It Know Its Own Story? Evaluating Lifelong Learning in LLMs",2025,no,no,no,0.0,0.0,,1.0,0.0,0.0,1.0,OUT,E4 large-model-only (no smaller variant deployed/compared),"q4_largeonly: 'Experiments on models like Llama3.1-8B, GPT-4-turbo, and DeepSeek R1'",qwen2.5:7b_temp0_schema_v1,2026-09-10T13:17:50,,canonical,correct_OUT,"The paper does not focus on small or edge language models, nor does it discuss models in disaster, emergency response, or conflict settings. It primarily evaluates lifelong learning in large language models through a new benchmark.",,
S4048,arxiv,AX_q3,Addressing accuracy and hallucination of LLMs in Alzheimer's disease research through knowledge graphs,2025,no,no,no,0.0,0.0,,1.0,0.0,0.0,1.0,OUT,E4 large-model-only (no smaller variant deployed/compared),q4: 'We employ GPT-4o as the LLM for answering queries.',qwen2.5:7b_temp0_schema_v1,2026-09-10T02:27:38,,canonical,correct_OUT,"The paper does not address the Axis C (Domain) of disaster, emergency response, mass casualty, or civilian conflict/war humanitarian settings. Instead, it focuses on Alzheimer's disease research, which is outside the scope of the systematic review.",,
S10084,arxiv,AX_q5,"Knowledge Distillation and Dataset Distillation of Large Language Models: Emerging Trends, Challenges, and Future Directions",2025,no,no,no,0.0,0.0,,0.0,0.0,0.0,1.0,OUT,E7 no disaster/emergency/crisis/conflict domain,"q1: 'Knowledge Distillation and Dataset Distillation of Large Language Models: Emerging Trends, Challenges, and Future Directions'; q3: 'We further highlight applications across domains such as healthcare and education, where distillation enables efficient deployment without sacrificing performance.'",qwen2.5:7b_temp0_schema_v1,2026-09-10T14:49:28,,canonical,correct_OUT,"The paper focuses on methodologies for distilling large language models, which does not align with the specific focus on small and edge language models for disaster and conflict settings. It is purely off-topic for the given systematic review.",,
S8365,arxiv,AX_q3,Reinforcement Learning for Software Vulnerability Analysis: A Systematic Review with Emphasis on C/C++ Source Code and Static Analysis,2026,no,no,no,0.0,0.0,,0.0,0.0,0.0,1.0,OUT,E7 no disaster/emergency/crisis/conflict domain,"q1: 'Reinforcement Learning (RL) has emerged as a promising approach, particularly for fuzzing, test generation, program exploration, and, more recently, vulnerability detection and localization.'; q3: 'Vulnerability detection in C/C++ software remains a major security challenge...'",qwen2.5:7b_temp0_schema_v1,2026-09-10T09:23:26,,canonical,correct_OUT,"The paper does not address any of the axes A, B, or C. It focuses on reinforcement learning for software vulnerability analysis in C/C++ code, which is purely off-topic for the given systematic review.",,
S3373,arxiv,AX_q3,Facilitating Emergency Vehicle Passage in Congested Urban Areas Using Multi-agent Deep Reinforcement Learning,2025,no,no,no,0.0,0.0,,0.0,1.0,0.0,1.0,OUT,E5 no language model involved,"e5_no_lm: no language model is involved at all (pure RL, computer vision, sensors, routing, optimization).",qwen2.5:7b_temp0_schema_v1,2026-09-09T22:24:45,,canonical,correct_OUT,"The paper focuses on traffic management and urban planning, specifically on improving emergency vehicle travel times through multi-agent reinforcement learning. It does not discuss language models, small models, or edge devices, and is purely off-topic for the systematic review's focus on small and edge language models for emergency guidance.",,
S2964,arxiv,AX_q1|AX_q5,Could Small Language Models Serve as Recommenders? Towards Data-centric Cold-start Recommendations,2023,no,no,no,0.0,0.0,,0.0,0.0,0.0,1.0,OUT,E7 no disaster/emergency/crisis/conflict domain,"q1: 'However, this naive approach heavily relies on the strong in-context learning ability emerged from large language models, which could suffer from significant latency for online recommendations.'; q3: 'To the best of our knowledge, this is the first study to tackle the system cold-start recommendation problem.'",qwen2.5:7b_temp0_schema_v1,2026-09-09T21:46:07,,canonical,correct_OUT,"The paper does not address the Axis A (Model) criteria as it does not discuss small or edge language models. It focuses on recommendation systems and cold-start scenarios, which are not directly related to the Axis C (Domain) of disaster, emergency response, mass casualty, or civilian conflict/war humanitarian settings. Therefore, it is correctly excluded.",,
S10227,arxiv,AX_q5,Optimizing Large Language Models through Quantization: A Comparative Analysis of PTQ and QAT Techniques,2024,no,no,no,0.0,0.0,,0.0,0.0,0.0,1.0,OUT,E7 no disaster/emergency/crisis/conflict domain,"q1: 'This paper presents a comprehensive analysis of quantization techniques for optimizing Large Language Models (LLMs), specifically focusing on Post-Training Quantization (PTQ) and Quantization-Aware Training (QAT).'",qwen2.5:7b_temp0_schema_v1,2026-09-10T15:02:17,,canonical,correct_OUT,"The paper focuses on quantization techniques for optimizing large language models, which does not align with the specified Axis A (Small, edge, quantized, distilled, on-device LLM, or head-to-head comparison of Large vs. Small model) and Axis C (Disaster, emergency response, mass casualty, or civilian conflict/war humanitarian settings). It is purely off-topic and does not discuss models relevant to the disaster or conflict settings domain.",,
S9408,arxiv,AX_q3,Neuroplasticity and Psychedelics: a comprehensive examination of classic and non-classic compounds in pre and clinical models,2024,no,no,no,0.0,0.0,,0.0,1.0,0.0,1.0,OUT,E5 no language model involved,"e5_no_lm: 'By elucidating the interplay between psychedelics and neuroplasticity, this review informs the development of targeted interventions for neuropsychiatric disorders and advances understanding of psychedelics' therapeutic potential.'",qwen2.5:7b_temp0_schema_v1,2026-09-10T13:49:08,,canonical,correct_OUT,"The paper does not align with any of the axes A, B, or C. It focuses on neuroplasticity and psychedelics, which are not related to small or edge language models, nor do they pertain to disaster or conflict settings. Therefore, it should be correctly excluded.",,
